"ItemName","Page","GID","GrupID","Value","Conf","KeyWord","x","y","w","h"
"Image","-1","-1","-1","固定資産5_2.png","-1","-1","-1","-1","-1","-1"
"Image_jshfilename","-1","-1","-1","C:\AIRead_ETL\ocrtemp\31_202508261401321079\success\固定資産5_2.png","-1","-1","-1","-1","-1","-1"
"modifyDate","-1","-1","-1","2025-08-26T17:55:06","-1","-1","-1","-1","-1","-1"
"processDate","-1","-1","-1","2025-08-26T18:08:45","-1","-1","-1","-1","-1","-1"
"result","-1","-1","-1","true","-1","-1","-1","-1","-1","-1"
"form_id","-1","-1","-1","05_010_00_00","-1","-1","-1","-1","-1","-1"
"image_width","2","-1","-1","3508","-1","-1","-1","-1","-1","-1"
"image_height","2","-1","-1","2480","-1","-1","-1","-1","-1","-1"
"formid","2","","-1","05_010_00","100","","-1","-1","-1","-1"
"資産コード勘定償却方法","2","detail","0","0200150121建物附属設備旧定率(均)","99","null","241","481","719","36"
"資産コード勘定償却方法","2","detail","1","0200150131建物附属設備旧定率(均)","99","null","243","604","717","39"
"資産コード勘定償却方法","2","detail","2","0200150141建物附属設備旧定率(均)","99","null","240","723","719","43"
"資産コード勘定償却方法","2","detail","3","0200150151建物附属設備旧定率(均)","99","null","240","853","719","38"
"資産コード勘定償却方法","2","detail","4","0200150161建物附属設備旧定率法","96","null","241","978","695","38"
"資産コード勘定償却方法","2","detail","5","0200150171建物附属設備旧定率法","99","null","239","1104","694","36"
"資産コード勘定償却方法","2","detail","6","0200150181建物附属設備200%率(均)","99","null","237","1228","719","38"
"資産コード勘定償却方法","2","detail","7","","100","null","0","0","0","0"
"資産コード勘定償却方法","2","detail","8","","100","null","0","0","0","0"
"資産コード勘定償却方法","2","detail","9","02","99","null","237","1610","35","27"
"資産コード勘定償却方法","2","detail","10","0300200011構築物 旧定率(均)","99","null","236","1849","718","37"
"資産コード勘定償却方法","2","detail","11","0300100061構築物 旧定率法","94","null","236","1975","696","38"
"資産コード勘定償却方法","2","detail","12","0300150041構築物 旧定率(均)","99","null","236","2100","717","36"
"資産名 資産区分","2","detail","0","店舗給水配管設備 所有資産","99","null","244","528","741","31"
"資産名 資産区分","2","detail","1","店舗給湯配管設備 所有資産","99","null","240","649","748","35"
"資産名 資産区分","2","detail","2","店舗排水配管設備 所有資産","99","null","239","775","745","34"
"資産名 資産区分","2","detail","3","店舗雨水排水設備 所有資産","99","null","244","899","743","33"
"資産名 資産区分","2","detail","4","店舗電気設備工事 所有資産","99","null","245","1023","741","35"
"資産名 資産区分","2","detail","5","店舗給排水、給湯ガス 所有資産","76","null","238","1148","747","35"
"資産名 資産区分","2","detail","6","店舗衛生器具設備ト化レ 所有資産","92","null","237","1273","748","35"
"資産名 資産区分","2","detail","7","期中除却・売却資産以外計","99","null","296","1398","409","34"
"資産名 資産区分","2","detail","8","期中除却・売却資産計","99","null","300","1523","408","34"
"資産名 資産区分","2","detail","9","水米米建物附属設備計氷水","27","null","240","1646","390","34"
"資産名 資産区分","2","detail","10","鉄骨製駐車場看板 所有資産","99","null","240","1896","742","34"
"資産名 資産区分","2","detail","11","駐車場アスファルト舗装 所有資産","99","null","239","2020","743","35"
"資産名 資産区分","2","detail","12","駐車場南側コンクリート土留 所有資産","67","null","239","2146","743","34"
"場所","2","detail","0","小布施町","99","null","649","566","126","33"
"場所","2","detail","1","小布施町","99","null","648","690","127","33"
"場所","2","detail","2","小布施町","99","null","648","815","126","33"
"場所","2","detail","3","小布施町","99","null","647","939","127","34"
"場所","2","detail","4","小布施町","99","null","647","1064","126","34"
"場所","2","detail","5","小布施町","99","null","645","1189","128","33"
"場所","2","detail","6","小布施町","99","null","646","1315","126","33"
"場所","2","detail","7","","100","null","0","0","0","0"
"場所","2","detail","8","","100","null","0","0","0","0"
"場所","2","detail","9","","100","null","0","0","0","0"
"場所","2","detail","10","小布施町","99","null","643","1937","127","33"
"場所","2","detail","11","小布施町","99","null","643","2061","127","34"
"場所","2","detail","12","小布施町","99","null","642","2186","127","34"
"数量","2","detail","0","1","99","null","1073","492","17","21"
"数量","2","detail","1","1","99","null","1073","615","16","22"
"数量","2","detail","2","1","99","null","1072","740","16","22"
"数量","2","detail","3","1","99","null","1072","864","17","23"
"数量","2","detail","4","1","99","null","1071","990","17","22"
"数量","2","detail","5","1","99","null","1071","1115","16","22"
"数量","2","detail","6","1","99","null","1070","1239","16","23"
"数量","2","detail","7","","100","null","0","0","0","0"
"数量","2","detail","8","","100","null","0","0","0","0"
"数量","2","detail","9","","100","null","0","0","0","0"
"数量","2","detail","10","1","99","null","1067","1862","16","23"
"数量","2","detail","11","1","99","null","1067","1988","16","21"
"数量","2","detail","12","1","99","null","1067","2112","17","22"
"増加事由","2","detail","0","","100","null","0","0","0","0"
"増加事由","2","detail","1","","100","null","0","0","0","0"
"増加事由","2","detail","2","","100","null","0","0","0","0"
