"ItemName","Page","GID","GrupID","Value","Conf","KeyWord","x","y","w","h"
Image,-1,-1,-1,固定資産7_1.png,-1,-1,-1,-1,-1,-1
Image_jshfilename,-1,-1,-1,C:\AIRead_ETL\ocrtemp\31_202508261402461029\success\固定資産7_1.png,-1,-1,-1,-1,-1,-1
modifyDate,-1,-1,-1,2025-08-26T18:34:38,-1,-1,-1,-1,-1,-1
processDate,-1,-1,-1,2025-08-26T18:38:59,-1,-1,-1,-1,-1,-1
result,-1,-1,-1,true,-1,-1,-1,-1,-1,-1
form_id,-1,-1,-1,05_010_00_00,-1,-1,-1,-1,-1,-1
image_width,1,-1,-1,3508,-1,-1,-1,-1,-1,-1
image_height,1,-1,-1,2480,-1,-1,-1,-1,-1,-1
formid,1,,-1,05_010_00,100,,-1,-1,-1,-1
物件名称,1,detail,0,(建物(定額)),99,null,402,329,365,34
物件名称,1,detail,1,12-00 地下倉庫(改修プレハブ),98,null,271,395,332,69
物件名称,1,detail,2,79-00 物置(さびないKMR-303,99,null,270,482,337,67
物件名称,1,detail,3,※資産計※建物(定額),99,null,274,584,471,35
物件名称,1,detail,4,(建物(定率)),99,null,399,754,366,33
物件名称,1,detail,5,1-00 冷蔵倉庫(店の奥),99,null,270,822,262,68
物件名称,1,detail,6,3-00 冷凍倉庫(店の奥地下),99,null,268,907,332,70
物件名称,1,detail,7,7-00 鉄骨造倉庫(真島東側),99,null,262,994,336,72
物件名称,1,detail,8,8-00 鉄骨造倉庫(真島西側),99,null,262,1078,339,71
物件名称,1,detail,9,11-00 壁工事(エコンウオール布施),88,null,261,1161,319,71
物件名称,1,detail,10,※資産計※建物(定率),99,null,268,1261,473,38
物件名称,1,detail,11,※建物計※,99,null,480,1349,198,32
物件名称,1,detail,12,(建物附属設備(定額)),62,null,395,1518,366,34
物件名称,1,detail,13,76-00 真島冷蔵庫扉保護ガート,99,null,264,1586,336,69
物件名称,1,detail,14,※資産計※建物附属設備(定額),99,null,269,1688,599,34
物件名称,1,detail,15,(建物付属設備(定率)),97,null,394,1857,366,34
物件名称,1,detail,16,9-00 冷蔵設備(真島東側)(フ,80,null,262,1927,340,69
物件名称,1,detail,17,10-00 木造店舗改造,99,null,264,2009,201,72
物件名称,1,detail,18,33-00 事務室改装(間仕切),99,null,261,2098,302,71
物件名称,1,detail,19,38-00 冷蔵機器(真島東側)入,99,null,264,2181,334,69
数量,1,detail,0,,100,null,0,0,0,0
数量,1,detail,1,1,98,null,988,441,12,19
数量,1,detail,2,1,83,null,987,527,13,18
数量,1,detail,3,,100,null,0,0,0,0
数量,1,detail,4,,100,null,0,0,0,0
数量,1,detail,5,1,99,null,985,867,11,19
数量,1,detail,6,1,99,null,986,943,10,36
数量,1,detail,7,1,99,null,986,1028,10,36
数量,1,detail,8,1,99,null,984,1114,10,37
数量,1,detail,9,1,98,null,986,1199,8,31
数量,1,detail,10,,100,null,0,0,0,0
数量,1,detail,11,,100,null,0,0,0,0
数量,1,detail,12,,100,null,0,0,0,0
数量,1,detail,13,1,99,null,980,1619,10,40
数量,1,detail,14,,100,null,0,0,0,0
数量,1,detail,15,,100,null,0,0,0,0
数量,1,detail,16,1,99,null,980,1956,8,42
数量,1,detail,17,1,99,null,981,2046,7,38
数量,1,detail,18,1,99,null,979,2130,7,40
数量,1,detail,19,1,99,null,979,2210,7,44
僅契,1,detail,0,,100,null,0,0,0,0
僅契,1,detail,1,,100,null,0,0,0,0
僅契,1,detail,2,,100,null,0,0,0,0
僅契,1,detail,3,,100,null,0,0,0,0
僅契,1,detail,4,,100,null,0,0,0,0
僅契,1,detail,5,,100,null,0,0,0,0
僅契,1,detail,6,,100,null,0,0,0,0
僅契,1,detail,7,,100,null,0,0,0,0
僅契,1,detail,8,,100,null,0,0,0,0
僅契,1,detail,9,,100,null,0,0,0,0
僅契,1,detail,10,,100,null,0,0,0,0
僅契,1,detail,11,,100,null,0,0,0,0
僅契,1,detail,12,,100,null,0,0,0,0
僅契,1,detail,13,,100,null,0,0,0,0
僅契,1,detail,14,,100,null,0,0,0,0
僅契,1,detail,15,,100,null,0,0,0,0
僅契,1,detail,16,I,84,null,1092,1923,-30,37
僅契,1,detail,17,I,97,null,1092,2005,-29,36
僅契,1,detail,18,,100,null,0,0,0,0
僅契,1,detail,19,,100,null,0,0,0,0
方法,1,detail,0,,100,null,0,0,0,0
方法,1,detail,1,旧定額,99,null,1013,429,71,43
方法,1,detail,2,定額,99,null,1013,516,71,42
方法,1,detail,3,,100,null,0,0,0,0
方法,1,detail,4,,100,null,0,0,0,0
方法,1,detail,5,旧定率,99,null,1009,858,73,38
方法,1,detail,6,旧定率,99,null,1010,943,71,36
方法,1,detail,7,旧定率,99,null,1010,1028,70,36
方法,1,detail,8,旧定率,99,null,1008,1114,71,37
方法,1,detail,9,旧定率,99,null,1008,1199,71,31
方法,1,detail,10,,100,null,0,0,0,0
方法,1,detail,11,,100,null,0,0,0,0
方法,1,detail,12,,100,null,0,0,0,0
方法,1,detail,13,定額,99,null,1004,1619,75,40
方法,1,detail,14,,100,null,0,0,0,0
方法,1,detail,15,,100,null,0,0,0,0
方法,1,detail,16,旧定率,99,null,1002,1956,76,42
方法,1,detail,17,旧定率,99,null,1001,2046,75,38
方法,1,detail,18,旧定率,99,null,1001,2130,75,40
方法,1,detail,19,HI定率,15,null,1000,2210,76,44
取得,1,detail,0,,100,null,0,0,0,0
取得,1,detail,1,199904,99,null,1086,394,105,43
取得,1,detail,2,202404,98,null,1085,477,105,39
取得,1,detail,3,,100,null,0,0,0,0
取得,1,detail,4,,100,null,0,0,0,0
取得,1,detail,5,196503,35,null,1085,821,96,39
取得,1,detail,6,198512,99,null,1086,902,101,39
取得,1,detail,7,199004,69,null,1082,991,102,34
取得,1,detail,8,199006,99,null,1081,1074,105,35
取得,1,detail,9,199304,79,null,1079,1157,104,39
取得,1,detail,10,,100,null,0,0,0,0
取得,1,detail,11,,100,null,0,0,0,0
取得,1,detail,12,,100,null,0,0,0,0
取得,1,detail,13,202206,99,null,1082,1583,98,37
取得,1,detail,14,,100,null,0,0,0,0
取得,1,detail,15,,100,null,0,0,0,0
取得,1,detail,16,202512,71,null,1091,1923,91,37
取得,1,detail,17,137,63,null,1091,2005,84,36
取得,1,detail,18,200602,88,null,1084,2093,91,37
取得,1,detail,19,200807,99,null,1079,2174,95,38
使用,1,detail,0,,100,null,0,0,0,0
使用,1,detail,1,H11.4,96,null,1098,429,85,43
使用,1,detail,2,R6.4,99,null,1098,516,88,42
使用,1,detail,3,,100,null,0,0,0,0
使用,1,detail,4,,100,null,0,0,0,0
使用,1,detail,5,540.3,96,null,1096,858,89,38
使用,1,detail,6,560.12,88,null,1095,943,85,36
使用,1,detail,7,124,55,null,1095,1028,89,36
使用,1,detail,8,12.6,94,null,1095,1114,88,37
使用,1,detail,9,15.4,99,null,1095,1199,83,31
使用,1,detail,10,,100,null,0,0,0,0
使用,1,detail,11,,100,null,0,0,0,0
使用,1,detail,12,,100,null,0,0,0,0
使用,1,detail,13,R4.6,98,null,1093,1619,89,40
使用,1,detail,14,,100,null,0,0,0,0
使用,1,detail,15,,100,null,0,0,0,0
使用,1,detail,16,12.6,93,null,1092,1956,91,42
使用,1,detail,17,H3.7,99,null,1090,2046,85,38
使用,1,detail,18,H18.2,84,null,1090,2130,90,40
使用,1,detail,19,1207,99,null,1090,2210,90,44
里貿年数,1,detail,0,,100,null,0,0,0,0
里貿年数,1,detail,1,17,99,null,1216,440,28,21
里貿年数,1,detail,2,17,99,null,1215,525,29,22
里貿年数,1,detail,3,,100,null,0,0,0,0
里貿年数,1,detail,4,,100,null,0,0,0,0
里貿年数,1,detail,5,15,99,null,1213,866,29,21
里貿年数,1,detail,6,15,99,null,1213,951,28,21
里貿年数,1,detail,7,31,99,null,1211,1032,29,32
里貿年数,1,detail,8,31,99,null,1210,1121,30,21
里貿年数,1,detail,9,31,99,null,1208,1206,32,21
里貿年数,1,detail,10,,100,null,0,0,0,0
里貿年数,1,detail,11,,100,null,0,0,0,0
里貿年数,1,detail,12,,100,null,0,0,0,0
里貿年数,1,detail,13,18,99,null,1210,1631,26,19
里貿年数,1,detail,14,,100,null,0,0,0,0
里貿年数,1,detail,15,,100,null,0,0,0,0
里貿年数,1,detail,16,17,99,null,1208,1967,26,21
里貿年数,1,detail,17,22,99,null,1204,2050,30,33
里貿年数,1,detail,18,22,99,null,1205,2133,27,37
里貿年数,1,detail,19,17,99,null,1208,2223,24,21
償却率,1,detail,0,,100,null,0,0,0,0
償却率,1,detail,1,12/60,99,null,1257,434,73,36
償却率,1,detail,2,0.059,93,null,1257,520,77,36
償却率,1,detail,3,,100,null,0,0,0,0
償却率,1,detail,4,,100,null,0,0,0,0
償却率,1,detail,5,12/60,99,null,1255,857,72,37
償却率,1,detail,6,12/60,99,null,1253,943,74,36
償却率,1,detail,7,"0,072",55,null,1253,1032,72,32
償却率,1,detail,8,"0,072",99,null,1253,1113,72,38
償却率,1,detail,9,0.072,64,null,1254,1197,77,39
償却率,1,detail,10,,100,null,0,0,0,0
償却率,1,detail,11,,100,null,0,0,0,0
償却率,1,detail,12,,100,null,0,0,0,0
償却率,1,detail,13,0.056,99,null,1249,1619,81,41
償却率,1,detail,14,,100,null,0,0,0,0
償却率,1,detail,15,,100,null,0,0,0,0
償却率,1,detail,16,12/60,99,null,1247,1960,75,34
償却率,1,detail,17,12/60,99,null,1247,2047,81,39
償却率,1,detail,18,"0,099",98,null,1245,2130,83,43
償却率,1,detail,19,0.167,99,null,1245,2218,83,36
期間,1,detail,0,,100,null,0,0,0,0
期間,1,detail,1,,100,null,0,0,0,0
期間,1,detail,2,12,99,null,1348,527,28,21
期間,1,detail,3,,100,null,0,0,0,0
期間,1,detail,4,,100,null,0,0,0,0
期間,1,detail,5,,100,null,0,0,0,0
期間,1,detail,6,,100,null,0,0,0,0
期間,1,detail,7,12,99,null,1350,1036,24,24
期間,1,detail,8,12,99,null,1336,1117,40,32
期間,1,detail,9,12,99,null,1345,1207,29,21
期間,1,detail,10,,100,null,0,0,0,0
期間,1,detail,11,,100,null,0,0,0,0
期間,1,detail,12,,100,null,0,0,0,0
期間,1,detail,13,12,99,null,1344,1629,28,22
期間,1,detail,14,,100,null,0,0,0,0
期間,1,detail,15,,100,null,0,0,0,0
期間,1,detail,16,,100,null,0,0,0,0
期間,1,detail,17,12,99,null,1342,2056,26,20
期間,1,detail,18,12,99,null,1342,2140,26,22
期間,1,detail,19,12,99,null,1342,2224,26,21
取得価額,1,detail,0,,100,null,0,0,0,0
取得価額,1,detail,1,"555,000",99,null,1474,432,112,42
取得価額,1,detail,2,"301,164",99,null,1473,515,111,47
取得価額,1,detail,3,"856,164",99,null,1471,604,113,40
取得価額,1,detail,4,,100,null,0,0,0,0
取得価額,1,detail,5,"2,352,722",99,null,1436,859,148,40
取得価額,1,detail,6,"2,900,000",99,null,1433,945,151,39
取得価額,1,detail,7,"25,980,583",99,null,1418,1031,164,40
取得価額,1,detail,8,"6,310,680",99,null,1433,1118,149,36
取得価額,1,detail,9,"1,029,126",99,null,1437,1198,145,39
取得価額,1,detail,10,"38,573,111",99,null,1417,1284,166,36
取得価額,1,detail,11,"39,429,275",99,null,1418,1367,164,42
取得価額,1,detail,12,,100,null,0,0,0,0
取得価額,1,detail,13,"480,000",99,null,1464,1620,116,41
取得価額,1,detail,14,"480,000",99,null,1466,1706,114,40
取得価額,1,detail,15,,100,null,0,0,0,0
取得価額,1,detail,16,"6,796,117",99,null,1432,1958,148,44
取得価額,1,detail,17,"1,941,748",99,null,1432,2047,146,39
取得価額,1,detail,18,"300,000",99,null,1466,2132,112,41
取得価額,1,detail,19,"1,460,750",99,null,1434,2215,144,40
期首帳簿価額$,1,detail,0,,100,null,0,0,0,0
期首帳簿価額$,1,detail,1,1,99,null,1769,438,30,35
期首帳簿価額$,1,detail,2,,100,null,0,0,0,0
期首帳簿価額$,1,detail,3,,100,null,0,0,0,0
期首帳簿価額$,1,detail,4,,100,null,0,0,0,0
期首帳簿価額$,1,detail,5,,100,null,0,0,0,0
期首帳簿価額$,1,detail,6,,100,null,0,0,0,0
期首帳簿価額$,1,detail,7,"2,193,332",99,null,1634,1028,162,45
期首帳簿価額$,1,detail,8,"538,835",99,null,1673,1114,122,41
期首帳簿価額$,1,detail,9,"105,955",99,null,1673,1196,122,45
期首帳簿価額$,1,detail,10,"2,838,124",99,null,1631,1281,164,45
期首帳簿価額$,1,detail,11,"2,838,125",99,null,1629,1369,166,40
期首帳簿価額$,1,detail,12,,100,null,0,0,0,0
期首帳簿価額$,1,detail,13,"430,720",99,null,1667,1620,127,44
期首帳簿価額$,1,detail,14,"430,720",99,null,1668,1706,126,44
期首帳簿価額$,1,detail,15,,100,null,0,0,0,0
期首帳簿価額$,1,detail,16,,100,null,0,0,0,0
期首帳簿価額$,1,detail,17,"38,837",99,null,1684,2047,108,43
期首帳簿価額$,1,detail,18,"45,183",99,null,1684,2130,108,43
期首帳簿価額$,1,detail,19,"43,737",99,null,1684,2216,108,40
当期増減額,1,detail,0,,100,null,0,0,0,0
当期増減額,1,detail,1,,100,null,0,0,0,0
当期増減額,1,detail,2,"301,164",99,null,1887,518,119,43
当期増減額,1,detail,3,"301,164",99,null,1884,605,121,40
当期増減額,1,detail,4,,100,null,0,0,0,0
当期増減額,1,detail,5,,100,null,0,0,0,0
当期増減額,1,detail,6,,100,null,0,0,0,0
当期増減額,1,detail,7,,100,null,0,0,0,0
当期増減額,1,detail,8,,100,null,0,0,0,0
当期増減額,1,detail,9,,100,null,0,0,0,0
当期増減額,1,detail,10,,100,null,0,0,0,0
当期増減額,1,detail,11,"301,164",99,null,1882,1372,120,38
当期増減額,1,detail,12,,100,null,0,0,0,0
当期増減額,1,detail,13,,100,null,0,0,0,0
当期増減額,1,detail,14,,100,null,0,0,0,0
当期増減額,1,detail,15,,100,null,0,0,0,0
当期増減額,1,detail,16,,100,null,0,0,0,0
当期増減額,1,detail,17,,100,null,0,0,0,0
当期増減額,1,detail,18,,100,null,0,0,0,0
当期増減額,1,detail,19,,100,null,0,0,0,0
普通償却額,1,detail,0,,100,null,0,0,0,0
普通償却額,1,detail,1,,100,null,0,0,0,0
普通償却額,1,detail,2,"17,768",99,null,2113,519,100,43
普通償却額,1,detail,3,"17,768",99,null,2112,604,100,45
普通償却額,1,detail,4,,100,null,0,0,0,0
普通償却額,1,detail,5,,100,null,0,0,0,0
普通償却額,1,detail,6,,100,null,0,0,0,0
普通償却額,1,detail,7,"157,919",99,null,2093,1031,117,43
普通償却額,1,detail,8,"38,796",99,null,2107,1115,103,41
普通償却額,1,detail,9,"7,628",99,null,2121,1197,88,44
普通償却額,1,detail,10,"204,343",99,null,2086,1285,123,40
普通償却額,1,detail,11,"222,111",99,null,2089,1369,120,40
普通償却額,1,detail,12,,100,null,0,0,0,0
普通償却額,1,detail,13,"26,880",99,null,2105,1623,104,41
普通償却額,1,detail,14,"26,880",99,null,2105,1709,104,43
普通償却額,1,detail,15,,100,null,0,0,0,0
普通償却額,1,detail,16,,100,null,0,0,0,0
普通償却額,1,detail,17,"19,417",99,null,2105,2047,102,43
