"ItemName","Page","GID","GrupID","Value","Conf","KeyWord","x","y","w","h"
Image,-1,-1,-1,固定資産6_2.png,-1,-1,-1,-1,-1,-1
Image_jshfilename,-1,-1,-1,C:\AIRead_ETL\ocrtemp\31_202508261402122239\success\固定資産6_2.png,-1,-1,-1,-1,-1,-1
modifyDate,-1,-1,-1,2025-08-26T18:22:02,-1,-1,-1,-1,-1,-1
processDate,-1,-1,-1,2025-08-26T18:28:40,-1,-1,-1,-1,-1,-1
result,-1,-1,-1,true,-1,-1,-1,-1,-1,-1
form_id,-1,-1,-1,05_010_00_00,-1,-1,-1,-1,-1,-1
image_width,2,-1,-1,3508,-1,-1,-1,-1,-1,-1
image_height,2,-1,-1,2480,-1,-1,-1,-1,-1,-1
error_message,0,-1,-1,Classification failure,-1,-1,-1,-1,-1,-1
error_message,1,-1,-1,Classification failure,-1,-1,-1,-1,-1,-1
formid,2,,-1,05_010_00,100,,-1,-1,-1,-1
I 種,2,detail,0,/ 類,72,null,193,503,25,59
I 種,2,detail,1,,100,null,0,0,0,0
I 種,2,detail,2,11,99,null,202,684,16,23
I 種,2,detail,3,,100,null,0,0,0,0
I 種,2,detail,4,11,99,null,201,841,15,24
I 種,2,detail,5,11,99,null,201,920,15,23
I 種,2,detail,6,,100,null,0,0,0,0
I 種,2,detail,7,,100,null,0,0,0,0
I 種,2,detail,8,,100,null,0,0,0,0
I 種,2,detail,9,13,99,null,197,1233,19,24
I 種,2,detail,10,13,99,null,197,1311,17,24
I 種,2,detail,11,13,99,null,197,1390,17,23
I 種,2,detail,12,13,99,null,196,1468,24,24
I 種,2,detail,13,13,99,null,196,1548,18,23
I 種,2,detail,14,,100,null,0,0,0,0
I 種,2,detail,15,,100,null,0,0,0,0
I 種,2,detail,16,,100,null,0,0,0,0
I 種,2,detail,17,,100,null,0,0,0,0
I 種,2,detail,18,,100,null,0,0,0,0
I 種,2,detail,19,,100,null,0,0,0,0
