"ItemName","Page","GID","GrupID","Value","Conf","KeyWord","x","y","w","h"
"Image","-1","-1","-1","固定資産5_6.png","-1","-1","-1","-1","-1","-1"
"Image_jshfilename","-1","-1","-1","C:\AIRead_ETL\ocrtemp\31_202508261401321079\success\固定資産5_6.png","-1","-1","-1","-1","-1","-1"
"modifyDate","-1","-1","-1","2025-08-26T17:55:16","-1","-1","-1","-1","-1","-1"
"processDate","-1","-1","-1","2025-08-26T18:08:45","-1","-1","-1","-1","-1","-1"
"result","-1","-1","-1","true","-1","-1","-1","-1","-1","-1"
"form_id","-1","-1","-1","05_010_00_00","-1","-1","-1","-1","-1","-1"
"image_width","6","-1","-1","3508","-1","-1","-1","-1","-1","-1"
"image_height","6","-1","-1","2480","-1","-1","-1","-1","-1","-1"
"formid","6","","-1","05_010_00","100","","-1","-1","-1","-1"
"資産コード勘定償却方法","6","detail","0","","100","null","0","0","0","0"
"資産コード勘定償却方法","6","detail","1","","100","null","0","0","0","0"
"資産コード勘定償却方法","6","detail","2","","100","null","0","0","0","0"
"資産名 資産区分","6","detail","0","期中除却・売却資産以外計","99","null","295","525","403","34"
"資産名 資産区分","6","detail","1","期中除却・売却資産計","99","null","290","648","412","36"
"資産名 資産区分","6","detail","2","米米米合計米米米","42","null","234","773","238","33"
"場所","6","detail","0","","100","null","0","0","0","0"
"場所","6","detail","1","","100","null","0","0","0","0"
"場所","6","detail","2","","100","null","0","0","0","0"
"数量","6","detail","0","","100","null","0","0","0","0"
"数量","6","detail","1","","100","null","0","0","0","0"
"数量","6","detail","2","","100","null","0","0","0","0"
"増加事由","6","detail","0","","100","null","0","0","0","0"
"増加事由","6","detail","1","","100","null","0","0","0","0"
"増加事由","6","detail","2","","100","null","0","0","0","0"
"減少事由","6","detail","0","","100","null","0","0","0","0"
"減少事由","6","detail","1","","100","null","0","0","0","0"
"減少事由","6","detail","2","","100","null","0","0","0","0"
"事業供用日","6","detail","0","","100","null","0","0","0","0"
"事業供用日","6","detail","1","","100","null","0","0","0","0"
"事業供用日","6","detail","2","","100","null","0","0","0","0"
"増加日","6","detail","0","","100","null","0","0","0","0"
"増加日","6","detail","1","","100","null","0","0","0","0"
"増加日","6","detail","2","","100","null","0","0","0","0"
"減少日","6","detail","0","","100","null","0","0","0","0"
"減少日","6","detail","1","","100","null","0","0","0","0"
"減少日","6","detail","2","","100","null","0","0","0","0"
"取得価額","6","detail","0","153,777,177","99","null","1391","483","162","29"
"取得価額","6","detail","1","1,741,867","99","null","1421","607","132","31"
"取得価額","6","detail","2","155,519,044","99","null","1388","732","166","31"
"圧縮積立金","6","detail","0","14,949,841","99","null","1406","524","146","31"
"圧縮積立金","6","detail","1","","100","null","0","0","0","0"
"圧縮積立金","6","detail","2","14,949,841","99","null","1406","772","145","32"
"期首帳簿価額$","6","detail","0","16,969,237","99","null","1406","564","147","29"
"期首帳簿価額$","6","detail","1","2","99","null","1535","692","21","22"
"期首帳簿価額$","6","detail","2","16,969,239","99","null","1406","813","152","37"
"残存価額","6","detail","0","12,664,553","99","null","1647","481","149","32"
"残存価額","6","detail","1","0","99","null","1780","609","16","22"
"残存価額","6","detail","2","12,664,553","99","null","1650","730","146","30"
"期中減少額","6","detail","0","","100","null","0","0","0","0"
"期中減少額","6","detail","1","2","99","null","1779","650","17","23"
"期中減少額","6","detail","2","2","99","null","1779","774","17","23"
"期中増加額","6","detail","0","1,020,600","99","null","1665","561","131","30"
"期中増加額","6","detail","1","","100","null","0","0","0","0"
"期中増加額","6","detail","2","1,020,600","99","null","1665","811","131","31"
"償却可能限度1保証","6","detail","0","5,841,996","99","null","1907","480","134","29"
"償却可能限度1保証","6","detail","1","100,063","99","null","1938","604","103","29"
"償却可能限度1保証","6","detail","2","5,942,059","99","null","1903","729","138","31"
"期首償却過不足","6","detail","0","","100","null","0","0","0","0"
"期首償却過不足","6","detail","1","","100","null","0","0","0","0"
"期首償却過不足","6","detail","2","","100","null","0","0","0","0"
"償却基礎額","6","detail","0","21,441,867","99","null","1888","561","153","32"
"償却基礎額","6","detail","1","111,493","99","null","1937","686","104","31"
"償却基礎額","6","detail","2","21,553,360","99","null","1888","810","153","33"
"耐用年数","6","detail","0","","100","null","0","0","0","0"
"耐用年数","6","detail","1","","100","null","0","0","0","0"
"耐用年数","6","detail","2","","100","null","0","0","0","0"
"償却率","6","detail","0","","100","null","0","0","0","0"
"償却率","6","detail","1","","100","null","0","0","0","0"
"償却率","6","detail","2","","100","null","0","0","0","0"
"償却月数","6","detail","0","","100","null","0","0","0","0"
"償却月数","6","detail","1","","100","null","0","0","0","0"
"償却月数","6","detail","2","","100","null","0","0","0","0"
"算出償却額","6","detail","0","2,623,525","99","null","2272","477","131","30"
"算出償却額","6","detail","1","","100","null","0","0","0","0"
"算出償却額","6","detail","2","2,623,525","99","null","2271","725","134","32"
"増加償却額","6","detail","0","","100","null","0","0","0","0"
"増加償却額","6","detail","1","","100","null","0","0","0","0"
"増加償却額","6","detail","2","","100","null","0","0","0","0"
"当期償却限度額","6","detail","0","2,623,525","99","null","2272","555","131","34"
