"ItemName","Page","GID","GrupID","Value","Conf","KeyWord","x","y","w","h"
"Image","-1","-1","-1","固定資産2_1.png","-1","-1","-1","-1","-1","-1"
"Image_jshfilename","-1","-1","-1","C:\AIRead_ETL\ocrtemp\31_202508261359350489\success\固定資産2_1.png","-1","-1","-1","-1","-1","-1"
"modifyDate","-1","-1","-1","2025-08-26T17:12:54","-1","-1","-1","-1","-1","-1"
"processDate","-1","-1","-1","2025-08-26T17:16:11","-1","-1","-1","-1","-1","-1"
"result","-1","-1","-1","true","-1","-1","-1","-1","-1","-1"
"form_id","-1","-1","-1","05_010_00_00","-1","-1","-1","-1","-1","-1"
"image_width","1","-1","-1","3508","-1","-1","-1","-1","-1","-1"
"image_height","1","-1","-1","2480","-1","-1","-1","-1","-1","-1"
"formid","1","","-1","05_010_00","100","","-1","-1","-1","-1"
"資産コード償却方法数量","1","detail","0","","100","null","0","0","0","0"
"資産コード償却方法数量","1","detail","1","","100","null","0","0","0","0"
"資産名","1","detail","0","米米合計*米","59","null","252","490","242","33"
"資産名","1","detail","1","","100","null","0","0","0","0"
"構造","1","detail","0","","100","null","0","0","0","0"
"構造","1","detail","1","","100","null","0","0","0","0"
"細目","1","detail","0","","100","null","0","0","0","0"
"細目","1","detail","1","","100","null","0","0","0","0"
"耐年償率","1","detail","0","","100","null","0","0","0","0"
"耐年償率","1","detail","1","","100","null","0","0","0","0"
"事業供用日","1","detail","0","","100","null","0","0","0","0"
"事業供用日","1","detail","1","","100","null","0","0","0","0"
"償却月数","1","detail","0","","100","null","0","0","0","0"
"償却月数","1","detail","1","","100","null","0","0","0","0"
"取得価額","1","detail","0","5,420,515","99","null","1358","492","133","31"
"取得価額","1","detail","1","","100","null","0","0","0","0"
"期首過不足額","1","detail","0","","100","null","0","0","0","0"
"期首過不足額","1","detail","1","取得価額(営業外)","99","null","1506","531","238","35"
"期首帳簿価額$","1","detail","0","1,205,427","99","null","1616","492","132","30"
"期首帳簿価額$","1","detail","1","","100","null","0","0","0","0"
"期中増加額","1","detail","0","","100","null","0","0","0","0"
"期中増加額","1","detail","1","取得価額(原価)","99","null","1777","531","209","35"
"期中減少額","1","detail","0","","100","null","0","0","0","0"
"期中減少額","1","detail","1","","100","null","0","0","0","0"
"普(増)償却(限度)","1","detail","0","573,244","99","null","2153","452","108","31"
"普(増)償却(限度)","1","detail","1","取得価額(販管)","99","null","2039","530","205","35"
"特(割)償却(限度)I","1","detail","0","","100","null","0","0","0","0"
"特(割)償却(限度)I","1","detail","1","5,420,515","99","null","2124","580","136","31"
"当期償却限度額","1","detail","0","573,244","99","null","2408","452","107","31"
"当期償却限度額","1","detail","1","営業外費用計","99","null","2295","530","197","35"
"当期償却額","1","detail","0","573,244","99","null","2412","491","105","29"
"当期償却額","1","detail","1","","100","null","0","0","0","0"
"当期超過額","1","detail","0","","100","null","0","0","0","0"
"当期超過額","1","detail","1","製造原価計","99","null","2569","530","169","35"
"当期認容額","1","detail","0","","100","null","0","0","0","0"
"当期認容額","1","detail","1","","100","null","0","0","0","0"
"繰越過不足額","1","detail","0","","100","null","0","0","0","0"
"繰越過不足額","1","detail","1","販管費計","99","null","2839","530","138","34"
"期末帳簿価額","1","detail","0","632,183","99","null","2918","491","106","30"
"期末帳簿価額","1","detail","1","573,244","99","null","2919","579","107","30"
"摘要","1","detail","0","","100","null","0","0","0","0"
"摘要","1","detail","1","","100","null","0","0","0","0"
"償却累計額","1","detail","0","4,788,332","99","null","3144","488","137","30"
"償却累計額","1","detail","1","","100","null","0","0","0","0"
