"ItemName","Page","GID","GrupID","Value","Conf","KeyWord","x","y","w","h"
Image,-1,-1,-1,固定資産4_0.png,-1,-1,-1,-1,-1,-1
Image_jshfilename,-1,-1,-1,C:\AIRead_ETL\ocrtemp\31_202508261401002259\success\固定資産4_0.png,-1,-1,-1,-1,-1,-1
modifyDate,-1,-1,-1,2025-08-26T17:29:09,-1,-1,-1,-1,-1,-1
processDate,-1,-1,-1,2025-08-26T17:41:36,-1,-1,-1,-1,-1,-1
result,-1,-1,-1,true,-1,-1,-1,-1,-1,-1
form_id,-1,-1,-1,05_010_00_00,-1,-1,-1,-1,-1,-1
image_width,0,-1,-1,3504,-1,-1,-1,-1,-1,-1
image_height,0,-1,-1,2472,-1,-1,-1,-1,-1,-1
formid,0,,-1,05_010_00,100,,-1,-1,-1,-1
資産コード償却方法資産区分,0,detail,0,1100 旧定額法所有資産,99,null,212,437,560,35
資産コード償却方法資産区分,0,detail,1,1101 旧定額法所有資産,99,null,208,526,565,35
資産コード償却方法資産区分,0,detail,2,1102 旧定額法所有資産,99,null,209,616,564,34
資産コード償却方法資産区分,0,detail,3,02,99,null,207,709,36,29
資産コード償却方法資産区分,0,detail,4,1205 定額法所有資産,99,null,210,793,563,35
資産コード償却方法資産区分,0,detail,5,1206 定額法所有資産,99,null,210,883,563,35
資産コード償却方法資産区分,0,detail,6,1207 定額法所有資産,99,null,210,971,564,35
資産コード償却方法資産区分,0,detail,7,1300 定額法所有資産,99,null,210,1060,564,35
資産コード償却方法資産区分,0,detail,8,04,99,null,208,1154,37,29
資産コード償却方法資産区分,0,detail,9,1103 旧定率法所有資産,94,null,209,1239,565,35
資産コード償却方法資産区分,0,detail,10,1104 旧定率法所有資産,99,null,211,1327,564,35
資産コード償却方法資産区分,0,detail,11,1105 旧定率法所有資産,99,null,212,1416,563,34
資産コード償却方法資産区分,0,detail,12,1106 旧定率法所有資産,88,null,212,1505,564,35
資産コード償却方法資産区分,0,detail,13,1107 旧定率法所有資産,99,null,212,1594,564,34
資産コード償却方法資産区分,0,detail,14,1108 旧定率(均)所有資産,99,null,213,1683,564,34
資産コード償却方法資産区分,0,detail,15,1109 旧定率法所有資産,99,null,213,1771,564,34
資産コード償却方法資産区分,0,detail,16,1110 旧定率法所有資産,99,null,213,1860,564,35
資産コード償却方法資産区分,0,detail,17,1111 旧定率法所有資産,99,null,213,1950,564,35
資産コード償却方法資産区分,0,detail,18,06,99,null,212,2043,36,28
資産コード償却方法資産区分,0,detail,19,11,99,null,214,2134,33,27
資産名,0,detail,0,テントハウス工場,99,null,210,483,150,28
資産名,0,detail,1,原寸場,99,null,206,568,98,35
資産名,0,detail,2,リゾートマンション,97,null,213,657,148,32
資産名,0,detail,3,水旧定額法計料,48,null,211,747,300,30
資産名,0,detail,4,事務所(設計棟),99,null,211,834,223,35
資産名,0,detail,5,断熱材,99,null,208,924,96,34
資産名,0,detail,6,断熱窓,99,null,209,1012,95,34
資産名,0,detail,7,旧事務所内外装,99,null,211,1101,214,36
資産名,0,detail,8,米料定額法計料米,15,null,204,1188,278,38
資産名,0,detail,9,作業所,99,null,209,1281,96,34
資産名,0,detail,10,材料置場,99,null,208,1368,128,34
資産名,0,detail,11,作業所宿舎,99,null,210,1457,156,35
資産名,0,detail,12,事務所倉庫,99,null,210,1546,157,35
資産名,0,detail,13,事務所,99,null,211,1635,96,35
資産名,0,detail,14,事務所,99,null,211,1724,97,34
資産名,0,detail,15,工場,99,null,216,1816,59,29
資産名,0,detail,16,保養所,99,null,211,1902,97,35
資産名,0,detail,17,作業所,99,null,212,1991,96,35
資産名,0,detail,18,林林旧定率法計海様,6,null,215,2080,300,34
資産名,0,detail,19,林が建物計料,21,null,215,2170,241,34
数量,0,detail,0,1,99,null,917,444,18,23
数量,0,detail,1,1,99,null,918,534,18,22
数量,0,detail,2,1,99,null,918,623,18,22
数量,0,detail,3,,100,null,0,0,0,0
数量,0,detail,4,1,99,null,918,800,18,23
数量,0,detail,5,1,99,null,919,890,17,22
数量,0,detail,6,1,99,null,919,978,18,22
数量,0,detail,7,1,99,null,919,1067,18,22
数量,0,detail,8,,100,null,0,0,0,0
数量,0,detail,9,1,99,null,918,1246,18,23
数量,0,detail,10,1,99,null,920,1335,17,22
数量,0,detail,11,1,99,null,920,1423,18,22
数量,0,detail,12,1,99,null,920,1512,18,23
数量,0,detail,13,1,99,null,921,1601,18,22
数量,0,detail,14,1,99,null,921,1690,18,22
数量,0,detail,15,1,56,null,921,1779,18,21
数量,0,detail,16,1,99,null,921,1867,18,23
数量,0,detail,17,1,99,null,922,1957,17,23
数量,0,detail,18,,100,null,0,0,0,0
数量,0,detail,19,,100,null,0,0,0,0
供用日,0,detail,0,202511,99,null,830,482,103,27
供用日,0,detail,1,平14.6,94,null,826,571,119,36
供用日,0,detail,2,平16.4,99,null,827,657,108,33
供用日,0,detail,3,,100,null,0,0,0,0
供用日,0,detail,4,平28.3,98,null,827,835,107,33
供用日,0,detail,5,平28.3,99,null,827,924,108,32
供用日,0,detail,6,平28.3,99,null,827,1012,108,33
供用日,0,detail,7,平30.12,99,null,827,1102,109,33
供用日,0,detail,8,,100,null,0,0,0,0
供用日,0,detail,9,昭46.4,99,null,828,1281,109,32
供用日,0,detail,10,昭46.4,99,null,829,1368,108,33
供用日,0,detail,11,昭46.4,99,null,830,1457,107,33
供用日,0,detail,12,昭46.4,99,null,830,1547,108,32
供用日,0,detail,13,昭53.7,99,null,831,1636,106,32
供用日,0,detail,14,昭62.9,99,null,831,1724,107,32
供用日,0,detail,15,202502,99,null,830,1812,109,34
供用日,0,detail,16,202505,99,null,830,1902,108,34
供用日,0,detail,17,202509,99,null,830,1991,108,33
供用日,0,detail,18,,100,null,0,0,0,0
供用日,0,detail,19,,100,null,0,0,0,0
取得価額,0,detail,0,"3,412,500",99,null,1059,481,138,31
取得価額,0,detail,1,"4,821,465",99,null,1062,570,141,31
取得価額,0,detail,2,"653,000",99,null,1093,657,110,31
取得価額,0,detail,3,"8,886,965",99,null,1059,747,139,31
取得価額,0,detail,4,"49,519,517",99,null,1044,836,161,32
取得価額,0,detail,5,"1,213,920",99,null,1066,926,133,30
取得価額,0,detail,6,"1,836,000",99,null,1065,1014,134,31
取得価額,0,detail,7,"10,485,330",99,null,1047,1099,158,36
取得価額,0,detail,8,"63,054,767",99,null,1044,1194,154,30
取得価額,0,detail,9,"194,400",99,null,1092,1282,107,32
取得価額,0,detail,10,"241,500",99,null,1091,1370,109,31
取得価額,0,detail,11,"2,777,281",99,null,1061,1459,138,31
取得価額,0,detail,12,"1,924,320",99,null,1067,1549,133,32
取得価額,0,detail,13,"718,620",99,null,1092,1638,109,31
取得価額,0,detail,14,"19,401,893",99,null,1049,1725,156,32
取得価額,0,detail,15,"35,697,272",99,null,1048,1814,159,32
取得価額,0,detail,16,"21,836,000",99,null,1052,1902,155,34
取得価額,0,detail,17,"1,035,500",99,null,1069,1993,132,31
取得価額,0,detail,18,"83,826,786",99,null,1052,2081,153,30
取得価額,0,detail,19,"155,768,518",99,null,1035,2172,167,31
耐年,0,detail,0,10,99,null,1246,440,33,28
耐年,0,detail,1,26,99,null,1244,529,36,28
耐年,0,detail,2,47,99,null,1244,618,36,28
耐年,0,detail,3,,100,null,0,0,0,0
耐年,0,detail,4,24,99,null,1245,796,36,29
耐年,0,detail,5,24,99,null,1245,886,37,28
耐年,0,detail,6,24,99,null,1245,974,36,28
耐年,0,detail,7,20,99,null,1245,1063,36,28
耐年,0,detail,8,,100,null,0,0,0,0
耐年,0,detail,9,15,99,null,1246,1243,34,28
耐年,0,detail,10,15,99,null,1248,1331,34,28
耐年,0,detail,11,15,99,null,1249,1419,33,28
耐年,0,detail,12,15,99,null,1249,1509,33,28
耐年,0,detail,13,15,99,null,1249,1598,34,28
耐年,0,detail,14,24,99,null,1248,1686,37,28
耐年,0,detail,15,31,99,null,1248,1775,35,27
耐年,0,detail,16,38,99,null,1249,1863,35,29
耐年,0,detail,17,10,99,null,1250,1953,34,28
耐年,0,detail,18,,100,null,0,0,0,0
耐年,0,detail,19,,100,null,0,0,0,0
償率,0,detail,0,,100,null,0,0,0,0
償率,0,detail,1,0.039,99,null,1216,570,74,31
償率,0,detail,2,0.022,68,null,1216,657,75,31
償率,0,detail,3,,100,null,0,0,0,0
償率,0,detail,4,0.042,95,null,1218,836,73,32
償率,0,detail,5,,100,null,0,0,0,0
償率,0,detail,6,,100,null,0,0,0,0
償率,0,detail,7,0.050,94,null,1218,1099,73,36
償率,0,detail,8,,100,null,0,0,0,0
償率,0,detail,9,,100,null,0,0,0,0
償率,0,detail,10,,100,null,0,0,0,0
償率,0,detail,11,,100,null,0,0,0,0
償率,0,detail,12,,100,null,0,0,0,0
償率,0,detail,13,,100,null,0,0,0,0
償率,0,detail,14,0.092,57,null,1218,1725,73,32
償率,0,detail,15,0.072,99,null,1220,1814,71,32
償率,0,detail,16,"0,059",89,null,1220,1902,71,34
償率,0,detail,17,,100,null,0,0,0,0
償率,0,detail,18,,100,null,0,0,0,0
償率,0,detail,19,,100,null,0,0,0,0
月数,0,detail,0,,100,null,0,0,0,0
月数,0,detail,1,12,99,null,1322,569,34,30
月数,0,detail,2,12,99,null,1323,658,33,28
月数,0,detail,3,,100,null,0,0,0,0
月数,0,detail,4,12,99,null,1323,835,34,30
月数,0,detail,5,,100,null,0,0,0,0
月数,0,detail,6,,100,null,0,0,0,0
月数,0,detail,7,12,99,null,1324,1104,33,28
月数,0,detail,8,,100,null,0,0,0,0
月数,0,detail,9,,100,null,0,0,0,0
月数,0,detail,10,,100,null,0,0,0,0
月数,0,detail,11,,100,null,0,0,0,0
月数,0,detail,12,,100,null,0,0,0,0
月数,0,detail,13,,100,null,0,0,0,0
月数,0,detail,14,12,99,null,1326,1726,31,28
月数,0,detail,15,12,99,null,1326,1813,31,33
月数,0,detail,16,12,99,null,1326,1904,31,29
月数,0,detail,17,,100,null,0,0,0,0
月数,0,detail,18,,100,null,0,0,0,0
月数,0,detail,19,,100,null,0,0,0,0
期首帳簿価額$,0,detail,0,1,99,null,1587,484,16,22
期首帳簿価額$,0,detail,1,"1,168,852",99,null,1471,569,132,31
期首帳簿価額$,0,detail,2,"397,652",99,null,1496,658,107,29
期首帳簿価額$,0,detail,3,"1,566,505",99,null,1471,744,132,34
期首帳簿価額$,0,detail,4,"33,227,601",99,null,1451,837,151,31
期首帳簿価額$,0,detail,5,,100,null,0,0,0,0
期首帳簿価額$,0,detail,6,,100,null,0,0,0,0
期首帳簿価額$,0,detail,7,"7,820,312",99,null,1470,1103,134,32
期首帳簿価額$,0,detail,8,"41,047,913",99,null,1455,1192,148,33
期首帳簿価額$,0,detail,9,1,99,null,1588,1286,17,21
期首帳簿価額$,0,detail,10,1,99,null,1589,1373,16,22
期首帳簿価額$,0,detail,11,1,99,null,1589,1462,16,22
期首帳簿価額$,0,detail,12,1,99,null,1590,1553,15,22
期首帳簿価額$,0,detail,13,1,99,null,1590,1641,15,22
期首帳簿価額$,0,detail,14,"194,023",99,null,1500,1722,105,37
期首帳簿価額$,0,detail,15,"3,091,568",99,null,1473,1814,134,33
期首帳簿価額$,0,detail,16,"3,555,764",99,null,1470,1903,137,33
期首帳簿価額$,0,detail,17,1,99,null,1591,1996,16,22
期首帳簿価額$,0,detail,18,"6,841,361",99,null,1469,2081,136,31
期首帳簿価額$,0,detail,19,"49,455,779",99,null,1454,2171,153,31
期中増加額,0,detail,0,,100,null,0,0,0,0
期中増加額,0,detail,1,,100,null,0,0,0,0
期中増加額,0,detail,2,,100,null,0,0,0,0
期中増加額,0,detail,3,,100,null,0,0,0,0
期中増加額,0,detail,4,,100,null,0,0,0,0
期中増加額,0,detail,5,,100,null,0,0,0,0
期中増加額,0,detail,6,,100,null,0,0,0,0
期中増加額,0,detail,7,,100,null,0,0,0,0
期中増加額,0,detail,8,,100,null,0,0,0,0
期中増加額,0,detail,9,,100,null,0,0,0,0
期中増加額,0,detail,10,,100,null,0,0,0,0
期中増加額,0,detail,11,,100,null,0,0,0,0
期中増加額,0,detail,12,,100,null,0,0,0,0
期中増加額,0,detail,13,,100,null,0,0,0,0
期中増加額,0,detail,14,,100,null,0,0,0,0
期中増加額,0,detail,15,,100,null,0,0,0,0
期中増加額,0,detail,16,,100,null,0,0,0,0
期中増加額,0,detail,17,,100,null,0,0,0,0
期中増加額,0,detail,18,,100,null,0,0,0,0
期中増加額,0,detail,19,,100,null,0,0,0,0
期中減少額,0,detail,0,,100,null,0,0,0,0
期中減少額,0,detail,1,,100,null,0,0,0,0
期中減少額,0,detail,2,,100,null,0,0,0,0
期中減少額,0,detail,3,,100,null,0,0,0,0
期中減少額,0,detail,4,,100,null,0,0,0,0
期中減少額,0,detail,5,,100,null,0,0,0,0
期中減少額,0,detail,6,,100,null,0,0,0,0
期中減少額,0,detail,7,,100,null,0,0,0,0
期中減少額,0,detail,8,,100,null,0,0,0,0
期中減少額,0,detail,9,,100,null,0,0,0,0
期中減少額,0,detail,10,,100,null,0,0,0,0
期中減少額,0,detail,11,,100,null,0,0,0,0
期中減少額,0,detail,12,,100,null,0,0,0,0
期中減少額,0,detail,13,,100,null,0,0,0,0
期中減少額,0,detail,14,,100,null,0,0,0,0
期中減少額,0,detail,15,,100,null,0,0,0,0
期中減少額,0,detail,16,,100,null,0,0,0,0
期中減少額,0,detail,17,,100,null,0,0,0,0
期中減少額,0,detail,18,,100,null,0,0,0,0
期中減少額,0,detail,19,,100,null,0,0,0,0
当期償却限度額,0,detail,0,,100,null,0,0,0,0
当期償却限度額,0,detail,1,"169,233",99,null,2252,567,105,31
当期償却限度額,0,detail,2,"12,929",99,null,2271,655,85,30
当期償却限度額,0,detail,3,"182,162",99,null,2256,744,100,30
当期償却限度額,0,detail,4,"2,079,819",99,null,2220,834,138,32
当期償却限度額,0,detail,5,,100,null,0,0,0,0
当期償却限度額,0,detail,6,,100,null,0,0,0,0
当期償却限度額,0,detail,7,"524,266",99,null,2255,1101,103,30
当期償却限度額,0,detail,8,"2,604,085",99,null,2219,1191,138,30
当期償却限度額,0,detail,9,,100,null,0,0,0,0
当期償却限度額,0,detail,10,,100,null,0,0,0,0
当期償却限度額,0,detail,11,,100,null,0,0,0,0
当期償却限度額,0,detail,12,,100,null,0,0,0,0
当期償却限度額,0,detail,13,,100,null,0,0,0,0
当期償却限度額,0,detail,14,"194,018",99,null,2255,1723,103,32
当期償却限度額,0,detail,15,"222,592",99,null,2253,1812,107,32
当期償却限度額,0,detail,16,"209,790",99,null,2253,1902,107,31
当期償却限度額,0,detail,17,,100,null,0,0,0,0
当期償却限度額,0,detail,18,"626,400",99,null,2253,2079,108,32
当期償却限度額,0,detail,19,"3,412,647",99,null,2223,2169,138,31
(限度額),0,detail,0,,100,null,0,0,0,0
(限度額),0,detail,1,,100,null,0,0,0,0
(限度額),0,detail,2,,100,null,0,0,0,0
(限度額),0,detail,3,,100,null,0,0,0,0
(限度額),0,detail,4,,100,null,0,0,0,0
(限度額),0,detail,5,,100,null,0,0,0,0
(限度額),0,detail,6,,100,null,0,0,0,0
(限度額),0,detail,7,,100,null,0,0,0,0
(限度額),0,detail,8,,100,null,0,0,0,0
(限度額),0,detail,9,,100,null,0,0,0,0
(限度額),0,detail,10,,100,null,0,0,0,0
(限度額),0,detail,11,,100,null,0,0,0,0
(限度額),0,detail,12,,100,null,0,0,0,0
(限度額),0,detail,13,,100,null,0,0,0,0
(限度額),0,detail,14,,100,null,0,0,0,0
(限度額),0,detail,15,,100,null,0,0,0,0
(限度額),0,detail,16,,100,null,0,0,0,0
(限度額),0,detail,17,,100,null,0,0,0,0
(限度額),0,detail,18,,100,null,0,0,0,0
(限度額),0,detail,19,,100,null,0,0,0,0
特別・割増償却額,0,detail,0,,100,null,0,0,0,0
特別・割増償却額,0,detail,1,,100,null,0,0,0,0
特別・割増償却額,0,detail,2,,100,null,0,0,0,0
特別・割増償却額,0,detail,3,,100,null,0,0,0,0
特別・割増償却額,0,detail,4,,100,null,0,0,0,0
特別・割増償却額,0,detail,5,,100,null,0,0,0,0
特別・割増償却額,0,detail,6,,100,null,0,0,0,0
特別・割増償却額,0,detail,7,,100,null,0,0,0,0
特別・割増償却額,0,detail,8,,100,null,0,0,0,0
特別・割増償却額,0,detail,9,,100,null,0,0,0,0
特別・割増償却額,0,detail,10,,100,null,0,0,0,0
特別・割増償却額,0,detail,11,,100,null,0,0,0,0
特別・割増償却額,0,detail,12,,100,null,0,0,0,0
特別・割増償却額,0,detail,13,,100,null,0,0,0,0
