"ItemName","Page","GID","GrupID","Value","Conf","KeyWord","x","y","w","h"
"Image","-1","-1","-1","固定資産1_5.png","-1","-1","-1","-1","-1","-1"
"Image_jshfilename","-1","-1","-1","C:\AIRead_ETL\ocrtemp\31_202508261850316699\success\固定資産1_5.png","-1","-1","-1","-1","-1","-1"
"modifyDate","-1","-1","-1","2025-08-26T18:51:07","-1","-1","-1","-1","-1","-1"
"processDate","-1","-1","-1","2025-08-26T19:09:07","-1","-1","-1","-1","-1","-1"
"result","-1","-1","-1","true","-1","-1","-1","-1","-1","-1"
"form_id","-1","-1","-1","05_010_00_00","-1","-1","-1","-1","-1","-1"
"image_width","5","-1","-1","3508","-1","-1","-1","-1","-1","-1"
"image_height","5","-1","-1","2480","-1","-1","-1","-1","-1","-1"
"formid","5","","-1","05_010_00","100","","-1","-1","-1","-1"
"物件名称","5","detail","0","69-00 スクラムバン480さ6638","98","null","234","336","353","71"
"物件名称","5","detail","1","73-00 ボンゴ1t(40055225)","92","null","228","421","353","72"
"物件名称","5","detail","2","74-00 CX-3乗用車(30065140)","68","null","229","506","368","71"
"物件名称","5","detail","3","※資産計※車両運搬具","99","null","234","606","463","38"
"物件名称","5","detail","4","","100","null","0","0","0","0"
"物件名称","5","detail","5","(器具及び備品)","99","null","355","778","376","36"
"物件名称","5","detail","6","22-00 木製看板","99","null","227","847","152","69"
"物件名称","5","detail","7","82-00 エプソンプリンターLX-10000F","98","null","229","930","459","70"
"物件名称","5","detail","8","※資産計※器具及び備品","99","null","232","1031","493","38"
"物件名称","5","detail","9","","100","null","0","0","0","0"
"物件名称","5","detail","10","(リース資産(有形))","86","null","353","1200","373","39"
"物件名称","5","detail","11","76-00 NTTビジネスホンaN1","96","null","229","1271","285","70"
"物件名称","5","detail","12","79-00 東芝複合機e-STUDI02515AC","93","null","227","1357","409","71"
"物件名称","5","detail","13","※資産計※リース資産(有形)","99","null","232","1457","553","38"
"物件名称","5","detail","14","","100","null","0","0","0","0"
"物件名称","5","detail","15","※合計※","99","null","452","1625","182","37"
"数量","5","detail","0","1","99","null","953","370","7","34"
"数量","5","detail","1","1","99","null","953","455","7","33"
"数量","5","detail","2","1","99","null","952","539","8","34"
"数量","5","detail","3","","100","null","0","0","0","0"
"数量","5","detail","4","","100","null","0","0","0","0"
"数量","5","detail","5","","100","null","0","0","0","0"
"数量","5","detail","6","1","99","null","951","879","7","34"
"数量","5","detail","7","1","99","null","950","964","8","38"
"数量","5","detail","8","","100","null","0","0","0","0"
"数量","5","detail","9","","100","null","0","0","0","0"
"数量","5","detail","10","","100","null","0","0","0","0"
"数量","5","detail","11","1","99","null","950","1302","8","39"
"数量","5","detail","12","1","99","null","950","1390","6","35"
"数量","5","detail","13","","100","null","0","0","0","0"
"数量","5","detail","14","","100","null","0","0","0","0"
"数量","5","detail","15","","100","null","0","0","0","0"
"償却","5","detail","0","","100","null","0","0","0","0"
"償却","5","detail","1","","100","null","0","0","0","0"
"償却","5","detail","2","","100","null","0","0","0","0"
"償却","5","detail","3","","100","null","0","0","0","0"
"償却","5","detail","4","","100","null","0","0","0","0"
"償却","5","detail","5","","100","null","0","0","0","0"
"償却","5","detail","6","","100","null","0","0","0","0"
"償却","5","detail","7","","100","null","0","0","0","0"
"償却","5","detail","8","","100","null","0","0","0","0"
"償却","5","detail","9","","100","null","0","0","0","0"
"償却","5","detail","10","","100","null","0","0","0","0"
"償却","5","detail","11","","100","null","0","0","0","0"
"償却","5","detail","12","","100","null","0","0","0","0"
"償却","5","detail","13","","100","null","0","0","0","0"
"償却","5","detail","14","","100","null","0","0","0","0"
"償却","5","detail","15","","100","null","0","0","0","0"
"方法","5","detail","0","定率","99","null","973","370","62","34"
"方法","5","detail","1","定率","99","null","973","455","62","33"
"方法","5","detail","2","定率","99","null","973","539","62","34"
"方法","5","detail","3","","100","null","0","0","0","0"
"方法","5","detail","4","","100","null","0","0","0","0"
