"ItemName","Page","GID","GrupID","Value","Conf","KeyWord","x","y","w","h"
Image,-1,-1,-1,固定資産4_2.png,-1,-1,-1,-1,-1,-1
Image_jshfilename,-1,-1,-1,C:\AIRead_ETL\ocrtemp\31_202508261401002259\success\固定資産4_2.png,-1,-1,-1,-1,-1,-1
modifyDate,-1,-1,-1,2025-08-26T17:29:14,-1,-1,-1,-1,-1,-1
processDate,-1,-1,-1,2025-08-26T17:41:36,-1,-1,-1,-1,-1,-1
result,-1,-1,-1,true,-1,-1,-1,-1,-1,-1
form_id,-1,-1,-1,05_010_00_00,-1,-1,-1,-1,-1,-1
image_width,2,-1,-1,3495,-1,-1,-1,-1,-1,-1
image_height,2,-1,-1,2472,-1,-1,-1,-1,-1,-1
formid,2,,-1,05_010_00,100,,-1,-1,-1,-1
資産コード償却方法資産区分,2,detail,0,1170 250%定率法所有資産,99,null,213,437,560,33
資産コード償却方法資産区分,2,detail,1,08,90,null,208,529,36,28
資産コード償却方法資産区分,2,detail,2,1214 200%率(均)所有姿産,87,null,211,615,562,34
資産コード償却方法資産区分,2,detail,3,1215 200%率(均)所有資産,99,null,212,703,562,34
資産コード償却方法資産区分,2,detail,4,09,90,null,208,796,36,28
資産コード償却方法資産区分,2,detail,5,31,99,null,209,886,34,28
資産コード償却方法資産区分,2,detail,6,1119 旧定率法所有資産,99,null,211,1060,563,33
資産コード償却方法資産区分,2,detail,7,1120 旧定率法所有資産,99,null,210,1149,564,33
資産コード償却方法資産区分,2,detail,8,1121 旧定率法所有資産,99,null,212,1237,562,35
資産コード償却方法資産区分,2,detail,9,1122 旧定率法所有資産,99,null,211,1328,563,33
資産コード償却方法資産区分,2,detail,10,1123 旧定率法所有資産,99,null,212,1415,563,34
資産コード償却方法資産区分,2,detail,11,1124 旧定率法所有資産,99,null,212,1504,563,34
資産コード償却方法資産区分,2,detail,12,1125 旧定率法所有資産,99,null,212,1592,564,34
資産コード償却方法資産区分,2,detail,13,1130 旧定率法所有資産,99,null,213,1682,563,33
資産コード償却方法資産区分,2,detail,14,1133 旧定率法所有資産,97,null,213,1771,563,32
資産コード償却方法資産区分,2,detail,15,1134 旧定率法所有資産,99,null,217,1859,559,34
資産コード償却方法資産区分,2,detail,16,1136 旧定率法所有資産,79,null,213,1947,563,36
資産コード償却方法資産区分,2,detail,17,1136 旧定率法所有資産,99,null,217,2038,559,34
資産コード償却方法資産区分,2,detail,18,1164 旧定率法所有資産,99,null,213,2127,563,34
資産コード償却方法資産区分,2,detail,19,06,99,null,211,2221,36,26
資産名,2,detail,0,無煙焼却炉,66,null,208,477,156,34
資産名,2,detail,1,林250%ン定率法計料,19,null,211,566,332,33
資産名,2,detail,2,外構工事,99,null,211,659,121,28
資産名,2,detail,3,舗装工事,98,null,211,747,121,29
資産名,2,detail,4,米**200%定率法計料,76,null,211,833,332,33
資産名,2,detail,5,糀米構築物計料粉,11,null,212,922,271,34
資産名,2,detail,6,送風機,99,null,208,1100,97,34
資産名,2,detail,7,溝突き盤,99,null,207,1189,128,35
資産名,2,detail,8,帶鋸,82,null,209,1279,66,34
資産名,2,detail,9,自動直角二面カンナ,99,null,214,1366,226,34
資産名,2,detail,10,リップソー,99,null,220,1455,141,32
資産名,2,detail,11,自動溝突機,99,null,215,1544,149,34
資産名,2,detail,12,カットリー,97,null,214,1634,80,32
資産名,2,detail,13,乾燥機,99,null,211,1722,97,34
資産名,2,detail,14,中古自動送材,99,null,213,1810,180,34
資産名,2,detail,15,チェーンリー,94,null,210,1901,98,32
資産名,2,detail,16,フィンガージョイント,99,null,211,1990,183,33
資産名,2,detail,17,ミニバックホー,99,null,218,2079,117,31
資産名,2,detail,18,自動カンサ,68,null,215,2168,105,33
資産名,2,detail,19,神米旧定率法計材,8,null,214,2257,302,33
数量,2,detail,0,1,99,null,919,443,17,22
数量,2,detail,1,,100,null,0,0,0,0
数量,2,detail,2,1,99,null,919,622,18,22
数量,2,detail,3,1,99,null,919,710,17,22
数量,2,detail,4,,100,null,0,0,0,0
数量,2,detail,5,,100,null,0,0,0,0
数量,2,detail,6,1,99,null,920,1067,17,21
数量,2,detail,7,1,99,null,919,1155,18,22
数量,2,detail,8,1,99,null,919,1245,18,22
数量,2,detail,9,1,99,null,920,1334,18,22
数量,2,detail,10,1,99,null,921,1421,17,23
数量,2,detail,11,1,99,null,921,1511,18,22
数量,2,detail,12,1,99,null,921,1600,18,22
数量,2,detail,13,1,99,null,921,1689,18,22
数量,2,detail,14,1,99,null,922,1777,17,22
数量,2,detail,15,1,99,null,921,1866,18,23
数量,2,detail,16,1,99,null,922,1956,16,23
数量,2,detail,17,1,99,null,922,2045,16,22
数量,2,detail,18,1,84,null,922,2134,16,22
数量,2,detail,19,,100,null,0,0,0,0
供用日,2,detail,0,平19.10,99,null,827,477,108,33
供用日,2,detail,1,,100,null,0,0,0,0
供用日,2,detail,2,平28.3,99,null,828,656,108,33
供用日,2,detail,3,平28.3,99,null,827,744,108,33
供用日,2,detail,4,,100,null,0,0,0,0
供用日,2,detail,5,,100,null,0,0,0,0
供用日,2,detail,6,昭52.7,97,null,829,1102,110,31
供用日,2,detail,7,昭53.3,99,null,828,1190,107,32
供用日,2,detail,8,昭57.5,99,null,829,1279,107,33
供用日,2,detail,9,昭60.1,99,null,830,1369,106,30
供用日,2,detail,10,昭60.1,99,null,830,1456,106,32
