"ItemName","Page","GID","GrupID","Value","Conf","KeyWord","x","y","w","h"
"Image","-1","-1","-1","固定資産7_2.png","-1","-1","-1","-1","-1","-1"
"Image_jshfilename","-1","-1","-1","C:\AIRead_ETL\ocrtemp\31_202508261402461029\success\固定資産7_2.png","-1","-1","-1","-1","-1","-1"
"modifyDate","-1","-1","-1","2025-08-26T18:34:41","-1","-1","-1","-1","-1","-1"
"processDate","-1","-1","-1","2025-08-26T18:38:59","-1","-1","-1","-1","-1","-1"
"result","-1","-1","-1","true","-1","-1","-1","-1","-1","-1"
"form_id","-1","-1","-1","05_010_00_00","-1","-1","-1","-1","-1","-1"
"image_width","2","-1","-1","3508","-1","-1","-1","-1","-1","-1"
"image_height","2","-1","-1","2480","-1","-1","-1","-1","-1","-1"
"formid","2","","-1","05_010_00","100","","-1","-1","-1","-1"
"物件名称","2","detail","0","66-00 ハイゼットカーゴ(480そ0992","93","null","260","318","336","66"
"物件名称","2","detail","1","67-00 ハイゼットカーゴ (48011077","90","null","259","402","337","66"
"物件名称","2","detail","2","69-00 トヨタハイエース(400ち8765)","95","null","263","486","310","65"
"物件名称","2","detail","3","70-00 ダイハツハイゼット(中古)(48","93","null","258","571","337","67"
"物件名称","2","detail","4","74-00 トヨタアルファード","99","null","261","658","154","64"
"物件名称","2","detail","5","78-00 スズキエブリィ(長野581ち2","91","null","256","740","337","68"
"物件名称","2","detail","6","※資産計※車両運搬具","99","null","261","841","459","35"
"物件名称","2","detail","7","(器具及び備品)","99","null","385","1013","365","35"
"物件名称","2","detail","8","46-00 冷蔵リーチインケース","99","null","256","1081","202","66"
"物件名称","2","detail","9","55-00 冷蔵庫(店舗前倉庫)","99","null","257","1165","297","66"
"物件名称","2","detail","10","71-00 多目的自動販売機","99","null","258","1249","265","69"
"物件名称","2","detail","11","77-00 多目的自動販売機(駐","99","null","258","1336","317","68"
"物件名称","2","detail","12","※資産計※器具及び備品","99","null","259","1438","488","34"
"物件名称","2","detail","13","(リース資産(有形))","89","null","382","1607","366","36"
"物件名称","2","detail","14","72-00 カシオ楽市VGI0","89","null","252","1678","186","65"
"物件名称","2","detail","15","※資産計※リース資産(有形)","99","null","254","1779","551","33"
"物件名称","2","detail","16","※合計※","99","null","474","1949","181","33"
"数量","2","detail","0","1","99","null","975","355","9","30"
"数量","2","detail","1","1","99","null","974","434","10","42"
"数量","2","detail","2","1","99","null","974","522","10","35"
"数量","2","detail","3","1","99","null","973","617","11","19"
"数量","2","detail","4","1","99","null","972","697","10","27"
"数量","2","detail","5","1","99","null","973","780","9","28"
"数量","2","detail","6","","100","null","0","0","0","0"
"数量","2","detail","7","","100","null","0","0","0","0"
"数量","2","detail","8","1","98","null","970","1125","12","19"
"数量","2","detail","9","1","99","null","971","1209","11","19"
"数量","2","detail","10","1","99","null","971","1295","11","19"
"数量","2","detail","11","1","61","null","970","1382","12","20"
"数量","2","detail","12","","100","null","0","0","0","0"
"数量","2","detail","13","","100","null","0","0","0","0"
"数量","2","detail","14","1","99","null","970","1715","10","30"
"数量","2","detail","15","","100","null","0","0","0","0"
"数量","2","detail","16","","100","null","0","0","0","0"
"償却","2","detail","0","","100","null","0","0","0","0"
"償却","2","detail","1","","100","null","0","0","0","0"
"償却","2","detail","2","","100","null","0","0","0","0"
"償却","2","detail","3","","100","null","0","0","0","0"
"償却","2","detail","4","","100","null","0","0","0","0"
"償却","2","detail","5","","100","null","0","0","0","0"
"償却","2","detail","6","","100","null","0","0","0","0"
"償却","2","detail","7","","100","null","0","0","0","0"
"償却","2","detail","8","","100","null","0","0","0","0"
"償却","2","detail","9","","100","null","0","0","0","0"
"償却","2","detail","10","","100","null","0","0","0","0"
"償却","2","detail","11","","100","null","0","0","0","0"
"償却","2","detail","12","","100","null","0","0","0","0"
"償却","2","detail","13","","100","null","0","0","0","0"
"償却","2","detail","14","","100","null","0","0","0","0"
"償却","2","detail","15","","100","null","0","0","0","0"
"償却","2","detail","16","","100","null","0","0","0","0"
"方法","2","detail","0","定率","99","null","997","355","60","30"
"方法","2","detail","1","定率","99","null","998","434","73","42"
"方法","2","detail","2","定率","99","null","998","522","72","35"
"方法","2","detail","3","定率","99","null","997","609","57","31"
"方法","2","detail","4","定率","99","null","995","697","58","27"
"方法","2","detail","5","定率","99","null","995","780","58","28"
"方法","2","detail","6","","100","null","0","0","0","0"
"方法","2","detail","7","","100","null","0","0","0","0"
"方法","2","detail","8","H19定率","96","null","995","1115","73","36"
"方法","2","detail","9","定率","99","null","995","1198","73","37"
"方法","2","detail","10","定率","99","null","995","1287","57","31"
"方法","2","detail","11","定率","99","null","995","1377","56","27"
