"ItemName","Page","GID","GrupID","Value","Conf","KeyWord","x","y","w","h"
"Image","-1","-1","-1","固定資産4_8.png","-1","-1","-1","-1","-1","-1"
"Image_jshfilename","-1","-1","-1","C:\AIRead_ETL\ocrtemp\31_202508261401002259\success\固定資産4_8.png","-1","-1","-1","-1","-1","-1"
"modifyDate","-1","-1","-1","2025-08-26T17:29:25","-1","-1","-1","-1","-1","-1"
"processDate","-1","-1","-1","2025-08-26T17:41:36","-1","-1","-1","-1","-1","-1"
"result","-1","-1","-1","true","-1","-1","-1","-1","-1","-1"
"form_id","-1","-1","-1","05_010_00_00","-1","-1","-1","-1","-1","-1"
"image_width","8","-1","-1","3495","-1","-1","-1","-1","-1","-1"
"image_height","8","-1","-1","2472","-1","-1","-1","-1","-1","-1"
"formid","8","","-1","05_010_00","100","","-1","-1","-1","-1"
"資産コード償却方法資産区分","8","detail","0","","100","null","0","0","0","0"
"資産名","8","detail","0","水合計氷*","32","null","215","475","241","33"
"数量","8","detail","0","","100","null","0","0","0","0"
"供用日","8","detail","0","","100","null","0","0","0","0"
"取得価額","8","detail","0","280,721,508","99","null","1037","477","171","35"
"耐年","8","detail","0","","100","null","0","0","0","0"
"償率1月数","8","detail","0","","100","null","0","0","0","0"
"amount_7","8","detail","0","","100","null","0","0","0","0"
"期首帳簿価額11/12","8","detail","0","73,003,126","99","null","1455","477","153","33"
"期中増加額","8","detail","0","5,414,027","99","null","1716","475","142","38"
"期中減少額","8","detail","0","1","99","null","2092","479","17","22"
"当期償却限度額","8","detail","0","8,972,398","99","null","2226","474","134","33"
"(限度額)","8","detail","0","","100","null","0","0","0","0"
"特別・割増償却額","8","detail","0","","100","null","0","0","0","0"
"当期償却額","8","detail","0","8,972,398","99","null","2728","471","136","33"
"期末帳簿価額","8","detail","0","64,030,727","99","null","2962","468","148","35"
"償却累計額","8","detail","0","216,690,780","99","null","3197","468","163","36"
