"ItemName","Page","GID","GrupID","Value","Conf","KeyWord","x","y","w","h"
Image,-1,-1,-1,固定資産5_4.png,-1,-1,-1,-1,-1,-1
Image_jshfilename,-1,-1,-1,C:\AIRead_ETL\ocrtemp\31_202508261401321079\success\固定資産5_4.png,-1,-1,-1,-1,-1,-1
modifyDate,-1,-1,-1,2025-08-26T17:55:12,-1,-1,-1,-1,-1,-1
processDate,-1,-1,-1,2025-08-26T18:08:45,-1,-1,-1,-1,-1,-1
result,-1,-1,-1,true,-1,-1,-1,-1,-1,-1
form_id,-1,-1,-1,05_010_00_00,-1,-1,-1,-1,-1,-1
image_width,4,-1,-1,3508,-1,-1,-1,-1,-1,-1
image_height,4,-1,-1,2480,-1,-1,-1,-1,-1,-1
formid,4,,-1,05_010_00,100,,-1,-1,-1,-1
資産コード勘定償却方法,4,detail,0,0500040201車輛運搬具250%定率法,97,null,243,487,725,37
資産コード勘定償却方法,4,detail,1,0500050211車輛運搬具250%定率法,97,null,245,611,721,38
資産コード勘定償却方法,4,detail,2,0500050231車輛運搬具200%定率法,96,null,243,735,726,37
資産コード勘定償却方法,4,detail,3,0500050241車輛運搬具200%定率法,99,null,243,850,726,46
資産コード勘定償却方法,4,detail,4,0500050261車輛運搬具200%定率法,96,null,241,982,726,38
資産コード勘定償却方法,4,detail,5,0500060011車輛運搬具200%率(均),98,null,242,1107,721,38
資産コード勘定償却方法,4,detail,6,0500060021車輛運搬具200%率(均),98,null,240,1231,718,36
資産コード勘定償却方法,4,detail,7,0500040211車輛運搬具200%定率法,97,null,240,1355,728,38
資産コード勘定償却方法,4,detail,8,,100,null,0,0,0,0
資産コード勘定償却方法,4,detail,9,,100,null,0,0,0,0
資産コード勘定償却方法,4,detail,10,05,99,null,239,1736,35,28
資産コード勘定償却方法,4,detail,11,0700080021器具・備品旧定率法,99,null,239,1976,697,39
資産コード勘定償却方法,4,detail,12,0700150011器具・備品旧定率法,99,null,237,2102,699,39
資産名 資産区分,4,detail,0,マツダハイルーフ軽バン480<4817 所有資産,98,null,247,530,742,36
資産名 資産区分,4,detail,1,マツダボンゴトラックDX 41D 1969 所有資産,71,null,243,655,746,35
資産名 資産区分,4,detail,2,マツダハイルーフ軽バン480さ1204 所有資産,99,null,241,779,748,34
資産名 資産区分,4,detail,3,マツダスクラムハイルー7480す5920 所有資産,74,null,241,902,747,35
資産名 資産区分,4,detail,4,マツダボンゴバンDX 40001128 所有資産,73,null,240,1027,748,34
資産名 資産区分,4,detail,5,中古ジャガーXF333の224 所有資産,79,null,247,1151,741,35
資産名 資産区分,4,detail,6,ジャガーメF冬用ホイール・タイヤ所有資産,76,null,247,1276,741,34
資産名 資産区分,4,detail,7,マツダスクラムバン480ぬぬ1450 所有資産,81,null,239,1400,749,35
資産名 資産区分,4,detail,8,期中除却・売却資産以外計,99,null,303,1525,404,34
資産名 資産区分,4,detail,9,期中除却・売却資産計,99,null,303,1648,407,34
資産名 資産区分,4,detail,10,米米米車輛運搬具計米米,15,null,242,1773,359,34
資産名 資産区分,4,detail,11,YL-5455事務机いす 所有資産,99,null,241,2021,745,35
資産名 資産区分,4,detail,12,耐火キャビネット 所有資産,99,null,241,2147,745,35
場所,4,detail,0,小布施町,99,null,649,572,128,33
場所,4,detail,1,小布施町,99,null,649,697,128,33
場所,4,detail,2,小布施町,99,null,649,820,128,31
場所,4,detail,3,小布施町,99,null,648,943,128,32
場所,4,detail,4,小布施町,99,null,648,1069,128,33
場所,4,detail,5,小布施町,99,null,652,1196,120,28
場所,4,detail,6,小布施町,99,null,647,1317,128,34
場所,4,detail,7,小布施町,99,null,650,1445,122,28
場所,4,detail,8,,100,null,0,0,0,0
