"ItemName","Page","GID","GrupID","Value","Conf","KeyWord","x","y","w","h"
"Image","-1","-1","-1","固定資産3_3.png","-1","-1","-1","-1","-1","-1"
"Image_jshfilename","-1","-1","-1","C:\AIRead_ETL\ocrtemp\31_202508261400265029\success\固定資産3_3.png","-1","-1","-1","-1","-1","-1"
"modifyDate","-1","-1","-1","2025-08-26T17:20:16","-1","-1","-1","-1","-1","-1"
"processDate","-1","-1","-1","2025-08-26T17:24:47","-1","-1","-1","-1","-1","-1"
"result","-1","-1","-1","true","-1","-1","-1","-1","-1","-1"
"form_id","-1","-1","-1","05_010_00_00","-1","-1","-1","-1","-1","-1"
"image_width","3","-1","-1","3508","-1","-1","-1","-1","-1","-1"
"image_height","3","-1","-1","2480","-1","-1","-1","-1","-1","-1"
"error_message","0","-1","-1","Classification failure","-1","-1","-1","-1","-1","-1"
"formid","3","","-1","05_010_00","100","","-1","-1","-1","-1"
"物件名称","3","detail","0","(令3年11月～令4年10月)","99","null","482","355","437","38"
"物件名称","3","detail","1","36-00 ノートパソコン","99","null","365","426","226","69"
"物件名称","3","detail","2","38-00 椅子","99","null","352","511","156","70"
"物件名称","3","detail","3","39-00 テレビ42-45インチ","99","null","357","594","270","67"
"物件名称","3","detail","4","40-00 バースピーカー","99","null","355","679","152","66"
"物件名称","3","detail","5","※年度計※","99","null","617","779","166","33"
"物件名称","3","detail","6","","100","null","0","0","0","0"
"物件名称","3","detail","7","(令5年11月～令6年10月)","99","null","481","943","437","37"
"物件名称","3","detail","8","45-00 セコム監視カメラシステム桐原","98","null","357","1013","547","71"
"物件名称","3","detail","9","※年度計※","99","null","617","1115","166","33"
"物件名称","3","detail","10","","100","null","0","0","0","0"
"物件名称","3","detail","11","※合計※","90","null","613","1280","171","37"
"取得年月日","3","detail","0","","100","null","0","0","0","0"
"取得年月日","3","detail","1","R04/02/05","98","null","1076","421","172","35"
"取得年月日","3","detail","2","R04/04/10","99","null","1076","506","173","34"
"取得年月日","3","detail","3","R04/04/06","99","null","1076","589","173","35"
"取得年月日","3","detail","4","R04/03/10","98","null","1076","674","172","36"
"取得年月日","3","detail","5","","100","null","0","0","0","0"
"取得年月日","3","detail","6","","100","null","0","0","0","0"
"取得年月日","3","detail","7","","100","null","0","0","0","0"
"取得年月日","3","detail","8","R05/11/24","99","null","1075","1010","171","34"
"取得年月日","3","detail","9","","100","null","0","0","0","0"
"取得年月日","3","detail","10","","100","null","0","0","0","0"
"取得年月日","3","detail","11","","100","null","0","0","0","0"
"使用年月日","3","detail","0","","100","null","0","0","0","0"
"使用年月日","3","detail","1","R04/02/05","99","null","1076","458","172","36"
"使用年月日","3","detail","2","R04/04/10","99","null","1076","542","173","35"
"使用年月日","3","detail","3","R04/04/06","99","null","1076","626","172","36"
"使用年月日","3","detail","4","R04/03/10","99","null","1076","712","172","34"
"使用年月日","3","detail","5","","100","null","0","0","0","0"
"使用年月日","3","detail","6","","100","null","0","0","0","0"
"使用年月日","3","detail","7","","100","null","0","0","0","0"
"使用年月日","3","detail","8","R05/11/24","99","null","1076","1046","170","36"
"使用年月日","3","detail","9","","100","null","0","0","0","0"
"使用年月日","3","detail","10","","100","null","0","0","0","0"
"使用年月日","3","detail","11","","100","null","0","0","0","0"
"数量","3","detail","0","","100","null","0","0","0","0"
"数量","3","detail","1","1","99","null","1360","465","16","24"
"数量","3","detail","2","1","99","null","1360","548","18","25"
"数量","3","detail","3","1","99","null","1359","633","19","24"
"数量","3","detail","4","1","99","null","1359","718","19","19"
"数量","3","detail","5","","100","null","0","0","0","0"
"数量","3","detail","6","","100","null","0","0","0","0"
"数量","3","detail","7","","100","null","0","0","0","0"
"数量","3","detail","8","1","99","null","1359","1052","19","25"
"数量","3","detail","9","","100","null","0","0","0","0"
"数量","3","detail","10","","100","null","0","0","0","0"
"数量","3","detail","11","","100","null","0","0","0","0"
"取得価額","3","detail","0","","100","null","0","0","0","0"
"取得価額","3","detail","1","176,308","99","null","1499","459","120","34"
"取得価額","3","detail","2","141,799","99","null","1499","543","120","33"
"取得価額","3","detail","3","127,000","99","null","1499","625","119","36"
"取得価額","3","detail","4","195,000","99","null","1498","713","120","32"
"取得価額","3","detail","5","640,107","99","null","1501","788","117","43"
"取得価額","3","detail","6","","100","null","0","0","0","0"
"取得価額","3","detail","7","","100","null","0","0","0","0"
"取得価額","3","detail","8","155,485","99","null","1487","1035","131","51"
"取得価額","3","detail","9","155,485","99","null","1502","1113","116","53"
"取得価額","3","detail","10","(","25","null","1625","1213","9","29"
"取得価額","3","detail","11","795,592","99","null","1500","1288","116","46"
"期首帳簿価額$","3","detail","0","1711 ","7","null","1629","338","233","69"
"期首帳簿価額$","3","detail","1","a a","9","null","1628","424","236","70"
"期首帳簿価額$","3","detail","2","But11","17","null","1626","555","228","18"
"期首帳簿価額$","3","detail","3","11","5","null","1647","583","125","82"
