"ItemName","Page","GID","GrupID","Value","Conf","KeyWord","x","y","w","h"
Image,-1,-1,-1,固定資産1_1.png,-1,-1,-1,-1,-1,-1
Image_jshfilename,-1,-1,-1,C:\AIRead_ETL\ocrtemp\31_202508261850316699\success\固定資産1_1.png,-1,-1,-1,-1,-1,-1
modifyDate,-1,-1,-1,2025-08-26T18:50:52,-1,-1,-1,-1,-1,-1
processDate,-1,-1,-1,2025-08-26T19:09:07,-1,-1,-1,-1,-1,-1
result,-1,-1,-1,true,-1,-1,-1,-1,-1,-1
form_id,-1,-1,-1,05_010_00_00,-1,-1,-1,-1,-1,-1
image_width,1,-1,-1,3508,-1,-1,-1,-1,-1,-1
image_height,1,-1,-1,2480,-1,-1,-1,-1,-1,-1
formid,1,,-1,05_010_00,100,,-1,-1,-1,-1
物件名称,1,detail,0,9-00 コンクリート造り(駐車場),99,null,193,344,415,71
物件名称,1,detail,1,※資産計※構築物(定率),99,null,194,445,504,38
物件名称,1,detail,2,,100,null,0,0,0,0
物件名称,1,detail,3,(機械装置),99,null,316,617,373,38
物件名称,1,detail,4,6-00 紙折機,99,null,184,686,156,70
物件名称,1,detail,5,7-00 裁断機(NCW-137HH. NCD-6),83,null,183,768,603,71
物件名称,1,detail,6,23-00 排紙スタッカー,99,null,183,851,236,71
物件名称,1,detail,7,24-00 パレットフィルム包装機,99,null,190,935,371,72
物件名称,1,detail,8,25-00 紙折機(ムルマルチ350),99,null,184,1020,421,71
物件名称,1,detail,9,40-00 自動貼付機(両面テープ),99,null,184,1103,389,71
物件名称,1,detail,10,46-00 型抜裁断機エキセン(中古),99,null,184,1188,417,69
物件名称,1,detail,11,50-00 ウェツ自動紐結束機(ECS-45型),93,null,186,1271,414,72
物件名称,1,detail,12,56-00 断裁機(NCW116HHD7),99,null,183,1356,318,71
物件名称,1,detail,13,65-00 折機ロール(正栄機械),99,null,175,1439,364,73
物件名称,1,detail,14,66-00 自動貼付機(FT-1000N),76,null,185,1522,398,73
物件名称,1,detail,15,80-00 A倍紙揃機エアー抜き(中古),99,null,180,1604,420,70
物件名称,1,detail,16,81-00 折機ローラー,99,null,174,1690,195,70
物件名称,1,detail,17,83-00 横型プレススタッカーA2型(中古),98,null,179,1772,520,70
物件名称,1,detail,18,84-00 全自動エアー抜き紙揃機,99,null,182,1855,371,69
物件名称,1,detail,19,※資産計※機械装置,99,null,186,1952,431,39
物件名称,1,detail,20,,100,null,0,0,0,0
物件名称,1,detail,21,(車両運搬具),99,null,308,2119,373,34
物件名称,1,detail,22,59-00 タイタン3t400た2207,99,null,180,2186,375,68
数量,1,detail,0,1,99,null,907,375,9,42
数量,1,detail,1,,100,null,0,0,0,0
数量,1,detail,2,,100,null,0,0,0,0
数量,1,detail,3,,100,null,0,0,0,0
数量,1,detail,4,1,99,null,906,718,8,33
数量,1,detail,5,1,99,null,906,801,8,34
数量,1,detail,6,1,99,null,905,885,9,33
数量,1,detail,7,1,99,null,904,969,10,33
数量,1,detail,8,1,99,null,904,1053,10,34
数量,1,detail,9,1,99,null,904,1137,10,35
数量,1,detail,10,1,99,null,902,1228,12,22
数量,1,detail,11,1,99,null,902,1305,10,34
数量,1,detail,12,1,99,null,902,1389,10,34
数量,1,detail,13,1,99,null,901,1480,11,22
数量,1,detail,14,1,99,null,902,1555,10,31
数量,1,detail,15,1,99,null,901,1643,11,23
数量,1,detail,16,6,99,null,899,1727,13,23
数量,1,detail,17,1,99,null,900,1811,12,23
数量,1,detail,18,1,99,null,899,1894,13,23
数量,1,detail,19,,100,null,0,0,0,0
数量,1,detail,20,,100,null,0,0,0,0
数量,1,detail,21,,100,null,0,0,0,0
