"ItemName","Page","GID","GrupID","Value","Conf","KeyWord","x","y","w","h"
Image,-1,-1,-1,固定資産2_2.png,-1,-1,-1,-1,-1,-1
Image_jshfilename,-1,-1,-1,C:\AIRead_ETL\ocrtemp\31_202508261359350489\success\固定資産2_2.png,-1,-1,-1,-1,-1,-1
modifyDate,-1,-1,-1,2025-08-26T17:12:56,-1,-1,-1,-1,-1,-1
processDate,-1,-1,-1,2025-08-26T17:16:11,-1,-1,-1,-1,-1,-1
result,-1,-1,-1,true,-1,-1,-1,-1,-1,-1
form_id,-1,-1,-1,05_010_00_00,-1,-1,-1,-1,-1,-1
image_width,2,-1,-1,3508,-1,-1,-1,-1,-1,-1
image_height,2,-1,-1,2480,-1,-1,-1,-1,-1,-1
formid,2,,-1,05_010_00,100,,-1,-1,-1,-1
資産コード償却方法数量,2,detail,0,66018 20率1,99,null,242,456,446,32
資産コード償却方法数量,2,detail,1,,100,null,0,0,0,0
資産コード償却方法数量,2,detail,2,,100,null,0,0,0,0
資産コード償却方法数量,2,detail,3,66,99,null,244,723,35,28
資産コード償却方法数量,2,detail,4,,100,null,0,0,0,0
資産コード償却方法数量,2,detail,5,,100,null,0,0,0,0
資産コード償却方法数量,2,detail,6,,100,null,0,0,0,0
資産コード償却方法数量,2,detail,7,,100,null,0,0,0,0
資産コード償却方法数量,2,detail,8,,100,null,0,0,0,0
資産名,2,detail,0,フェンス,99,null,272,500,67,26
資産名,2,detail,1,期中除却・売却資産以外計,99,null,308,583,406,34
資産名,2,detail,2,期中除却・売却資産計,99,null,308,671,410,34
資産名,2,detail,3,水米米器具及び備品(少額)計水米,44,null,247,759,453,33
資産名,2,detail,4,,100,null,0,0,0,0
資産名,2,detail,5,期中除却・売却資産以外計,99,null,310,1025,409,34
資産名,2,detail,6,期中除却・売却資産計,99,null,312,1114,408,35
資産名,2,detail,7,米米米合計***,67,null,250,1204,241,34
資産名,2,detail,8,,100,null,0,0,0,0
構造,2,detail,0,少額資産,99,null,785,455,127,34
構造,2,detail,1,,100,null,0,0,0,0
構造,2,detail,2,,100,null,0,0,0,0
構造,2,detail,3,,100,null,0,0,0,0
構造,2,detail,4,,100,null,0,0,0,0
構造,2,detail,5,,100,null,0,0,0,0
構造,2,detail,6,,100,null,0,0,0,0
構造,2,detail,7,,100,null,0,0,0,0
構造,2,detail,8,,100,null,0,0,0,0
細目,2,detail,0,フェンス,99,null,786,499,66,26
細目,2,detail,1,,100,null,0,0,0,0
細目,2,detail,2,,100,null,0,0,0,0
細目,2,detail,3,,100,null,0,0,0,0
細目,2,detail,4,,100,null,0,0,0,0
細目,2,detail,5,,100,null,0,0,0,0
細目,2,detail,6,,100,null,0,0,0,0
細目,2,detail,7,,100,null,0,0,0,0
細目,2,detail,8,,100,null,0,0,0,0
耐年償率,2,detail,0,,100,null,0,0,0,0
耐年償率,2,detail,1,,100,null,0,0,0,0
耐年償率,2,detail,2,,100,null,0,0,0,0
耐年償率,2,detail,3,,100,null,0,0,0,0
耐年償率,2,detail,4,,100,null,0,0,0,0
耐年償率,2,detail,5,,100,null,0,0,0,0
耐年償率,2,detail,6,,100,null,0,0,0,0
耐年償率,2,detail,7,,100,null,0,0,0,0
耐年償率,2,detail,8,,100,null,0,0,0,0
事業供用日,2,detail,0,令6.49,99,null,1061,494,153,33
事業供用日,2,detail,1,,100,null,0,0,0,0
事業供用日,2,detail,2,,100,null,0,0,0,0
事業供用日,2,detail,3,,100,null,0,0,0,0
事業供用日,2,detail,4,,100,null,0,0,0,0
事業供用日,2,detail,5,,100,null,0,0,0,0
事業供用日,2,detail,6,,100,null,0,0,0,0
事業供用日,2,detail,7,,100,null,0,0,0,0
事業供用日,2,detail,8,,100,null,0,0,0,0
償却月数,2,detail,0,4,99,null,1467,460,15,22
償却月数,2,detail,1,,100,null,0,0,0,0
償却月数,2,detail,2,,100,null,0,0,0,0
償却月数,2,detail,3,,100,null,0,0,0,0
償却月数,2,detail,4,,100,null,0,0,0,0
償却月数,2,detail,5,,100,null,0,0,0,0
償却月数,2,detail,6,,100,null,0,0,0,0
償却月数,2,detail,7,,100,null,0,0,0,0
償却月数,2,detail,8,,100,null,0,0,0,0
取得価額,2,detail,0,"187,088",99,null,1378,497,105,28
取得価額,2,detail,1,"187,088",99,null,1379,584,105,29
取得価額,2,detail,2,,100,null,0,0,0,0
取得価額,2,detail,3,"187,088",99,null,1379,760,106,29
取得価額,2,detail,4,,100,null,0,0,0,0
取得価額,2,detail,5,"187,088",99,null,1380,1026,106,29
取得価額,2,detail,6,,100,null,0,0,0,0
取得価額,2,detail,7,"187,088",99,null,1382,1203,105,29
取得価額,2,detail,8,,100,null,0,0,0,0
期首過不足額,2,detail,0,,100,null,0,0,0,0
期首過不足額,2,detail,1,,100,null,0,0,0,0
期首過不足額,2,detail,2,,100,null,0,0,0,0
期首過不足額,2,detail,3,,100,null,0,0,0,0
期首過不足額,2,detail,4,取得価額(営業外),99,null,1504,798,236,35
期首過不足額,2,detail,5,,100,null,0,0,0,0
期首過不足額,2,detail,6,,100,null,0,0,0,0
期首過不足額,2,detail,7,,100,null,0,0,0,0
期首過不足額,2,detail,8,取得価額(営業外),99,null,1507,1241,237,35
期首帳簿価額$,2,detail,0,,100,null,0,0,0,0
期首帳簿価額$,2,detail,1,0,99,null,1724,586,16,23
期首帳簿価額$,2,detail,2,0,99,null,1724,674,16,23
期首帳簿価額$,2,detail,3,0,99,null,1725,762,15,22
期首帳簿価額$,2,detail,4,,100,null,0,0,0,0
期首帳簿価額$,2,detail,5,0,99,null,1726,1028,16,22
期首帳簿価額$,2,detail,6,0,99,null,1726,1116,16,22
期首帳簿価額$,2,detail,7,0,99,null,1727,1204,17,22
期首帳簿価額$,2,detail,8,,100,null,0,0,0,0
期中増加額,2,detail,0,"187,088",99,null,1890,455,106,29
期中増加額,2,detail,1,"187,088",99,null,1891,542,106,29
期中増加額,2,detail,2,,100,null,0,0,0,0
期中増加額,2,detail,3,"187,088",99,null,1892,718,106,29
期中増加額,2,detail,4,取得価額(原価),99,null,1763,798,216,35
期中増加額,2,detail,5,"187,088",99,null,1893,983,105,29
期中増加額,2,detail,6,,100,null,0,0,0,0
期中増加額,2,detail,7,"187,088",99,null,1898,1159,105,29
期中増加額,2,detail,8,取得価額(原価),99,null,1774,1240,208,35
期中減少額,2,detail,0,,100,null,0,0,0,0
期中減少額,2,detail,1,,100,null,0,0,0,0
期中減少額,2,detail,2,,100,null,0,0,0,0
期中減少額,2,detail,3,,100,null,0,0,0,0
期中減少額,2,detail,4,,100,null,0,0,0,0
期中減少額,2,detail,5,,100,null,0,0,0,0
期中減少額,2,detail,6,,100,null,0,0,0,0
期中減少額,2,detail,7,,100,null,0,0,0,0
期中減少額,2,detail,8,,100,null,0,0,0,0
普(増)償却(限度),2,detail,0,"187,088",99,null,2146,454,106,29
普(増)償却(限度),2,detail,1,"187,088",99,null,2147,541,106,28
普(増)償却(限度),2,detail,2,,100,null,0,0,0,0
普(増)償却(限度),2,detail,3,"187,088",99,null,2148,717,105,29
普(増)償却(限度),2,detail,4,取得価額(販管),99,null,2032,790,206,41
普(増)償却(限度),2,detail,5,"187,088",99,null,2149,982,105,29
普(増)償却(限度),2,detail,6,,100,null,0,0,0,0
普(増)償却(限度),2,detail,7,"187,088",99,null,2150,1158,106,29
普(増)償却(限度),2,detail,8,取得価額(販管),99,null,2034,1233,203,38
特(割)償却(限度),2,detail,0,,100,null,0,0,0,0
特(割)償却(限度),2,detail,1,,100,null,0,0,0,0
特(割)償却(限度),2,detail,2,,100,null,0,0,0,0
特(割)償却(限度),2,detail,3,,100,null,0,0,0,0
特(割)償却(限度),2,detail,4,"187,088",99,null,2153,845,104,30
特(割)償却(限度),2,detail,5,,100,null,0,0,0,0
特(割)償却(限度),2,detail,6,,100,null,0,0,0,0
特(割)償却(限度),2,detail,7,,100,null,0,0,0,0
特(割)償却(限度),2,detail,8,"187,088",99,null,2154,1287,103,29
当期償却限度額,2,detail,0,"187,088",99,null,2401,453,105,29
当期償却限度額,2,detail,1,"187,088",99,null,2402,540,105,29
当期償却限度額,2,detail,2,,100,null,0,0,0,0
当期償却限度額,2,detail,3,"187,088",99,null,2403,716,105,29
当期償却限度額,2,detail,4,営業外費用計,99,null,2289,795,197,36
